series_id,obs_date,value
DX-Y.NYB,2006-08-02,85.05000305175781
DX-Y.NYB,2006-08-03,85.0199966430664
DX-Y.NYB,2006-08-04,84.56999969482422
DX-Y.NYB,2006-08-07,84.75
DX-Y.NYB,2006-08-08,84.66000366210938
DX-Y.NYB,2006-08-09,84.70999908447266
DX-Y.NYB,2006-08-10,85.08000183105469
DX-Y.NYB,2006-08-11,85.5199966430664
DX-Y.NYB,2006-08-14,85.63999938964844
DX-Y.NYB,2006-08-15,85.22000122070312
DX-Y.NYB,2006-08-16,84.87999725341797
DX-Y.NYB,2006-08-17,85.04000091552734
DX-Y.NYB,2006-08-18,85.08999633789062
DX-Y.NYB,2006-08-21,84.62999725341797
DX-Y.NYB,2006-08-22,85.18000030517578
DX-Y.NYB,2006-08-23,85.12999725341797
DX-Y.NYB,2006-08-24,85.27999877929688
DX-Y.NYB,2006-08-25,85.37999725341797
DX-Y.NYB,2006-08-28,85.2300033569336
DX-Y.NYB,2006-08-29,84.91000366210938
DX-Y.NYB,2006-08-30,84.97000122070312
DX-Y.NYB,2006-08-31,85.05000305175781
DX-Y.NYB,2006-09-01,84.94000244140625
DX-Y.NYB,2006-09-05,85.0
DX-Y.NYB,2006-09-06,85.0999984741211
DX-Y.NYB,2006-09-07,85.52999877929688
DX-Y.NYB,2006-09-08,85.94999694824219
DX-Y.NYB,2006-09-11,85.91999816894531
DX-Y.NYB,2006-09-12,85.91999816894531
DX-Y.NYB,2006-09-13,85.87000274658203
DX-Y.NYB,2006-09-14,85.66000366210938
DX-Y.NYB,2006-09-15,85.98999786376953
DX-Y.NYB,2006-09-18,85.80999755859375
DX-Y.NYB,2006-09-19,85.94000244140625
DX-Y.NYB,2006-09-20,85.80999755859375
DX-Y.NYB,2006-09-21,85.18000030517578
DX-Y.NYB,2006-09-22,85.19999694824219
DX-Y.NYB,2006-09-25,85.29000091552734
DX-Y.NYB,2006-09-26,85.62999725341797
DX-Y.NYB,2006-09-27,85.66000366210938
DX-Y.NYB,2006-09-28,85.72000122070312
DX-Y.NYB,2006-09-29,85.97000122070312
DX-Y.NYB,2006-10-02,85.58999633789062
DX-Y.NYB,2006-10-03,85.70999908447266
DX-Y.NYB,2006-10-04,85.83999633789062
DX-Y.NYB,2006-10-05,85.91999816894531
DX-Y.NYB,2006-10-06,86.44000244140625
DX-Y.NYB,2006-10-09,86.5199966430664
DX-Y.NYB,2006-10-10,87.0199966430664
DX-Y.NYB,2006-10-11,87.12000274658203
DX-Y.NYB,2006-10-12,86.91999816894531
DX-Y.NYB,2006-10-13,87.12000274658203
DX-Y.NYB,2006-10-16,87.0
DX-Y.NYB,2006-10-17,86.87000274658203
DX-Y.NYB,2006-10-18,86.87999725341797
DX-Y.NYB,2006-10-19,86.23999786376953
DX-Y.NYB,2006-10-20,86.2699966430664
DX-Y.NYB,2006-10-23,86.70999908447266
DX-Y.NYB,2006-10-24,86.62999725341797
DX-Y.NYB,2006-10-25,86.37999725341797
DX-Y.NYB,2006-10-26,85.88999938964844
DX-Y.NYB,2006-10-27,85.55999755859375
DX-Y.NYB,2006-10-30,85.58999633789062
DX-Y.NYB,2006-10-31,85.31999969482422
DX-Y.NYB,2006-11-01,85.31999969482422
DX-Y.NYB,2006-11-02,85.33999633789062
DX-Y.NYB,2006-11-03,85.70999908447266
DX-Y.NYB,2006-11-06,85.75
DX-Y.NYB,2006-11-07,85.43000030517578
DX-Y.NYB,2006-11-08,85.41000366210938
DX-Y.NYB,2006-11-09,85.18000030517578
DX-Y.NYB,2006-11-10,85.05000305175781
DX-Y.NYB,2006-11-13,85.36000061035156
DX-Y.NYB,2006-11-14,85.23999786376953
DX-Y.NYB,2006-11-15,85.33999633789062
DX-Y.NYB,2006-11-16,85.5
DX-Y.NYB,2006-11-17,85.37000274658203
DX-Y.NYB,2006-11-20,85.41999816894531
DX-Y.NYB,2006-11-21,85.23999786376953
DX-Y.NYB,2006-11-22,84.6500015258789
DX-Y.NYB,2006-11-23,84.4800033569336
DX-Y.NYB,2006-11-24,83.70999908447266
DX-Y.NYB,2006-11-27,83.51000213623047
DX-Y.NYB,2006-11-28,83.20999908447266
DX-Y.NYB,2006-11-29,83.44000244140625
DX-Y.NYB,2006-11-30,82.91999816894531
DX-Y.NYB,2006-12-01,82.4800033569336
DX-Y.NYB,2006-12-04,82.48999786376953
DX-Y.NYB,2006-12-05,82.44999694824219
DX-Y.NYB,2006-12-06,82.7699966430664
DX-Y.NYB,2006-12-07,82.80000305175781
DX-Y.NYB,2006-12-08,83.33000183105469
DX-Y.NYB,2006-12-11,83.12000274658203
DX-Y.NYB,2006-12-12,82.97000122070312
DX-Y.NYB,2006-12-13,82.97000122070312
DX-Y.NYB,2006-12-14,83.6500015258789
DX-Y.NYB,2006-12-15,84.05999755859375
DX-Y.NYB,2006-12-18,83.9800033569336
DX-Y.NYB,2006-12-19,83.45999908447266
DX-Y.NYB,2006-12-20,83.5199966430664
DX-Y.NYB,2006-12-21,83.56999969482422
DX-Y.NYB,2006-12-22,83.94000244140625
DX-Y.NYB,2006-12-26,84.06999969482422
DX-Y.NYB,2006-12-27,83.94000244140625
DX-Y.NYB,2006-12-28,83.81999969482422
DX-Y.NYB,2006-12-29,83.72000122070312
DX-Y.NYB,2007-01-02,83.19999694824219
DX-Y.NYB,2007-01-03,83.91999816894531
DX-Y.NYB,2007-01-04,84.31999969482422
DX-Y.NYB,2007-01-05,84.62999725341797
DX-Y.NYB,2007-01-08,84.5999984741211
DX-Y.NYB,2007-01-09,84.73999786376953
DX-Y.NYB,2007-01-10,85.08000183105469
DX-Y.NYB,2007-01-11,85.30999755859375
DX-Y.NYB,2007-01-12,85.02999877929688
DX-Y.NYB,2007-01-16,85.05000305175781
DX-Y.NYB,2007-01-17,84.9800033569336
DX-Y.NYB,2007-01-18,84.91000366210938
DX-Y.NYB,2007-01-19,84.86000061035156
DX-Y.NYB,2007-01-22,85.0199966430664
DX-Y.NYB,2007-01-23,84.66999816894531
DX-Y.NYB,2007-01-24,84.94000244140625
DX-Y.NYB,2007-01-25,85.11000061035156
DX-Y.NYB,2007-01-26,85.27999877929688
DX-Y.NYB,2007-01-29,85.0999984741211
DX-Y.NYB,2007-01-30,85.02999877929688
DX-Y.NYB,2007-01-31,84.61000061035156
DX-Y.NYB,2007-02-01,84.62999725341797
DX-Y.NYB,2007-02-02,84.95999908447266
DX-Y.NYB,2007-02-05,85.08000183105469
DX-Y.NYB,2007-02-06,84.77999877929688
DX-Y.NYB,2007-02-07,84.75
DX-Y.NYB,2007-02-08,84.69999694824219
DX-Y.NYB,2007-02-09,84.87000274658203
DX-Y.NYB,2007-02-12,85.1500015258789
DX-Y.NYB,2007-02-13,84.7300033569336
DX-Y.NYB,2007-02-14,84.19999694824219
DX-Y.NYB,2007-02-15,84.01000213623047
DX-Y.NYB,2007-02-16,84.08999633789062
DX-Y.NYB,2007-02-20,84.19000244140625
DX-Y.NYB,2007-02-21,84.20999908447266
DX-Y.NYB,2007-02-22,84.31999969482422
DX-Y.NYB,2007-02-23,84.06999969482422
DX-Y.NYB,2007-02-26,83.93000030517578
DX-Y.NYB,2007-02-27,83.4800033569336
DX-Y.NYB,2007-02-28,83.56999969482422
DX-Y.NYB,2007-03-01,83.68000030517578
DX-Y.NYB,2007-03-02,83.73999786376953
DX-Y.NYB,2007-03-05,84.1500015258789
DX-Y.NYB,2007-03-06,84.06999969482422
DX-Y.NYB,2007-03-07,83.77999877929688
DX-Y.NYB,2007-03-08,84.0999984741211
DX-Y.NYB,2007-03-09,84.23999786376953
DX-Y.NYB,2007-03-12,83.86000061035156
DX-Y.NYB,2007-03-13,83.7300033569336
DX-Y.NYB,2007-03-14,83.61000061035156
DX-Y.NYB,2007-03-15,83.68000030517578
DX-Y.NYB,2007-03-16,83.2300033569336
DX-Y.NYB,2007-03-19,83.38999938964844
DX-Y.NYB,2007-03-20,83.11000061035156
DX-Y.NYB,2007-03-21,82.7699966430664
DX-Y.NYB,2007-03-22,83.08999633789062
DX-Y.NYB,2007-03-23,83.27999877929688
DX-Y.NYB,2007-03-26,83.08000183105469
DX-Y.NYB,2007-03-27,83.01000213623047
DX-Y.NYB,2007-03-28,83.02999877929688
DX-Y.NYB,2007-03-29,83.08999633789062
DX-Y.NYB,2007-03-30,82.93000030517578
DX-Y.NYB,2007-04-02,82.87000274658203
DX-Y.NYB,2007-04-03,83.1500015258789
DX-Y.NYB,2007-04-04,82.95999908447266
DX-Y.NYB,2007-04-05,82.68000030517578
DX-Y.NYB,2007-04-09,83.0999984741211
DX-Y.NYB,2007-04-10,82.69999694824219
DX-Y.NYB,2007-04-11,82.66999816894531
DX-Y.NYB,2007-04-12,82.37000274658203
DX-Y.NYB,2007-04-13,82.12999725341797
DX-Y.NYB,2007-04-16,82.06999969482422
DX-Y.NYB,2007-04-17,81.83000183105469
DX-Y.NYB,2007-04-18,81.73999786376953
DX-Y.NYB,2007-04-19,81.63999938964844
DX-Y.NYB,2007-04-20,81.63999938964844
DX-Y.NYB,2007-04-23,81.73999786376953
DX-Y.NYB,2007-04-24,81.55000305175781
DX-Y.NYB,2007-04-25,81.43000030517578
DX-Y.NYB,2007-04-26,81.75
DX-Y.NYB,2007-04-27,81.52999877929688
DX-Y.NYB,2007-04-30,81.44999694824219
DX-Y.NYB,2007-05-01,81.5999984741211
DX-Y.NYB,2007-05-02,81.73999786376953
DX-Y.NYB,2007-05-03,81.94999694824219
DX-Y.NYB,2007-05-04,81.73999786376953
DX-Y.NYB,2007-05-07,81.68000030517578
DX-Y.NYB,2007-05-08,81.94000244140625
DX-Y.NYB,2007-05-09,82.0199966430664
DX-Y.NYB,2007-05-10,82.29000091552734
DX-Y.NYB,2007-05-11,82.12000274658203
DX-Y.NYB,2007-05-14,82.06999969482422
DX-Y.NYB,2007-05-15,81.75
DX-Y.NYB,2007-05-16,82.16000366210938
DX-Y.NYB,2007-05-17,82.31999969482422
DX-Y.NYB,2007-05-18,82.19999694824219
DX-Y.NYB,2007-05-21,82.36000061035156
DX-Y.NYB,2007-05-22,82.38999938964844
DX-Y.NYB,2007-05-23,82.30999755859375
DX-Y.NYB,2007-05-24,82.41000366210938
DX-Y.NYB,2007-05-25,82.33000183105469
DX-Y.NYB,2007-05-29,82.30999755859375
DX-Y.NYB,2007-05-30,82.43000030517578
DX-Y.NYB,2007-05-31,82.30000305175781
DX-Y.NYB,2007-06-01,82.31999969482422
DX-Y.NYB,2007-06-04,82.05999755859375
DX-Y.NYB,2007-06-05,81.88999938964844
DX-Y.NYB,2007-06-06,81.9000015258789
DX-Y.NYB,2007-06-07,82.29000091552734
DX-Y.NYB,2007-06-08,82.69000244140625
DX-Y.NYB,2007-06-11,82.70999908447266
DX-Y.NYB,2007-06-12,82.88999938964844
DX-Y.NYB,2007-06-13,83.04000091552734
DX-Y.NYB,2007-06-14,83.12999725341797
DX-Y.NYB,2007-06-15,82.8499984741211
DX-Y.NYB,2007-06-18,82.70999908447266
DX-Y.NYB,2007-06-19,82.54000091552734
DX-Y.NYB,2007-06-20,82.5199966430664
DX-Y.NYB,2007-06-21,82.7300033569336
DX-Y.NYB,2007-06-22,82.33999633789062
DX-Y.NYB,2007-06-25,82.31999969482422
DX-Y.NYB,2007-06-26,82.29000091552734
DX-Y.NYB,2007-06-27,82.31999969482422
DX-Y.NYB,2007-06-28,82.33000183105469
DX-Y.NYB,2007-06-29,81.91999816894531
DX-Y.NYB,2007-07-02,81.38999938964844
DX-Y.NYB,2007-07-03,81.43000030517578
DX-Y.NYB,2007-07-05,81.54000091552734
DX-Y.NYB,2007-07-06,81.45999908447266
DX-Y.NYB,2007-07-09,81.43000030517578
DX-Y.NYB,2007-07-10,80.86000061035156
DX-Y.NYB,2007-07-11,80.7300033569336
DX-Y.NYB,2007-07-12,80.63999938964844
DX-Y.NYB,2007-07-13,80.58000183105469
DX-Y.NYB,2007-07-16,80.5199966430664
DX-Y.NYB,2007-07-17,80.54000091552734
DX-Y.NYB,2007-07-18,80.41999816894531
DX-Y.NYB,2007-07-19,80.41999816894531
DX-Y.NYB,2007-07-20,80.29000091552734
DX-Y.NYB,2007-07-23,80.3499984741211
DX-Y.NYB,2007-07-24,80.08000183105469
DX-Y.NYB,2007-07-25,80.6500015258789
DX-Y.NYB,2007-07-26,80.44999694824219
DX-Y.NYB,2007-07-27,80.94999694824219
DX-Y.NYB,2007-07-30,80.8499984741211
DX-Y.NYB,2007-07-31,80.7699966430664
DX-Y.NYB,2007-08-01,80.87000274658203
DX-Y.NYB,2007-08-02,80.70999908447266
DX-Y.NYB,2007-08-03,80.18000030517578
DX-Y.NYB,2007-08-06,80.25
DX-Y.NYB,2007-08-07,80.4800033569336
DX-Y.NYB,2007-08-08,80.33999633789062
DX-Y.NYB,2007-08-09,80.73999786376953
DX-Y.NYB,2007-08-10,80.68000030517578
DX-Y.NYB,2007-08-13,81.05000305175781
DX-Y.NYB,2007-08-14,81.48999786376953
DX-Y.NYB,2007-08-15,81.81999969482422
DX-Y.NYB,2007-08-16,81.7300033569336
DX-Y.NYB,2007-08-17,81.43000030517578
DX-Y.NYB,2007-08-20,81.4000015258789
DX-Y.NYB,2007-08-21,81.48999786376953
DX-Y.NYB,2007-08-22,81.25
DX-Y.NYB,2007-08-23,81.13999938964844
DX-Y.NYB,2007-08-24,80.66999816894531
DX-Y.NYB,2007-08-27,80.73999786376953
DX-Y.NYB,2007-08-28,80.76000213623047
DX-Y.NYB,2007-08-29,80.69999694824219
DX-Y.NYB,2007-08-30,80.79000091552734
DX-Y.NYB,2007-08-31,80.79000091552734
DX-Y.NYB,2007-09-04,80.87999725341797
DX-Y.NYB,2007-09-05,80.62000274658203
DX-Y.NYB,2007-09-06,80.47000122070312
DX-Y.NYB,2007-09-07,79.95999908447266
DX-Y.NYB,2007-09-10,79.81999969482422
DX-Y.NYB,2007-09-11,79.69999694824219
DX-Y.NYB,2007-09-12,79.36000061035156
DX-Y.NYB,2007-09-13,79.51000213623047
DX-Y.NYB,2007-09-14,79.62000274658203
DX-Y.NYB,2007-09-17,79.72000122070312
DX-Y.NYB,2007-09-18,79.20999908447266
DX-Y.NYB,2007-09-19,79.30000305175781
DX-Y.NYB,2007-09-20,78.58000183105469
DX-Y.NYB,2007-09-21,78.5999984741211
DX-Y.NYB,2007-09-24,78.52999877929688
DX-Y.NYB,2007-09-25,78.30999755859375
DX-Y.NYB,2007-09-26,78.48999786376953
DX-Y.NYB,2007-09-27,78.33999633789062
DX-Y.NYB,2007-09-28,77.72000122070312
DX-Y.NYB,2007-10-01,77.9000015258789
DX-Y.NYB,2007-10-02,78.30000305175781
DX-Y.NYB,2007-10-03,78.56999969482422
DX-Y.NYB,2007-10-04,78.4800033569336
DX-Y.NYB,2007-10-05,78.30999755859375
DX-Y.NYB,2007-10-08,78.66999816894531
DX-Y.NYB,2007-10-09,78.52999877929688
DX-Y.NYB,2007-10-10,78.37999725341797
DX-Y.NYB,2007-10-11,78.08000183105469
DX-Y.NYB,2007-10-12,78.22000122070312
DX-Y.NYB,2007-10-15,78.08999633789062
DX-Y.NYB,2007-10-16,78.25
DX-Y.NYB,2007-10-17,78.12000274658203
DX-Y.NYB,2007-10-18,77.58999633789062
DX-Y.NYB,2007-10-19,77.41000366210938
DX-Y.NYB,2007-10-22,78.05999755859375
DX-Y.NYB,2007-10-23,77.58999633789062
DX-Y.NYB,2007-10-24,77.55000305175781
DX-Y.NYB,2007-10-25,77.27999877929688
DX-Y.NYB,2007-10-26,77.02999877929688
DX-Y.NYB,2007-10-29,76.83999633789062
DX-Y.NYB,2007-10-30,76.7699966430664
DX-Y.NYB,2007-10-31,76.4800033569336
DX-Y.NYB,2007-11-01,76.58999633789062
DX-Y.NYB,2007-11-02,76.33999633789062
DX-Y.NYB,2007-11-05,76.43000030517578
DX-Y.NYB,2007-11-06,76.04000091552734
DX-Y.NYB,2007-11-07,75.41000366210938
DX-Y.NYB,2007-11-08,75.45999908447266
DX-Y.NYB,2007-11-09,75.4000015258789
DX-Y.NYB,2007-11-12,75.9000015258789
DX-Y.NYB,2007-11-13,75.87999725341797
DX-Y.NYB,2007-11-14,75.80999755859375
DX-Y.NYB,2007-11-15,76.06999969482422
DX-Y.NYB,2007-11-16,75.83000183105469
DX-Y.NYB,2007-11-19,75.77999877929688
DX-Y.NYB,2007-11-20,75.20999908447266
DX-Y.NYB,2007-11-21,75.06999969482422
DX-Y.NYB,2007-11-23,75.05000305175781
DX-Y.NYB,2007-11-26,74.86000061035156
DX-Y.NYB,2007-11-27,75.0999984741211
DX-Y.NYB,2007-11-28,75.08000183105469
DX-Y.NYB,2007-11-29,75.58999633789062
DX-Y.NYB,2007-11-30,76.1500015258789
DX-Y.NYB,2007-12-03,75.93000030517578
DX-Y.NYB,2007-12-04,75.69000244140625
DX-Y.NYB,2007-12-05,76.41000366210938
DX-Y.NYB,2007-12-06,76.37999725341797
DX-Y.NYB,2007-12-07,76.29000091552734
DX-Y.NYB,2007-12-10,76.05999755859375
DX-Y.NYB,2007-12-11,76.22000122070312
DX-Y.NYB,2007-12-12,76.13999938964844
DX-Y.NYB,2007-12-13,76.55999755859375
DX-Y.NYB,2007-12-14,77.44000244140625
DX-Y.NYB,2007-12-17,77.4000015258789
DX-Y.NYB,2007-12-18,77.41000366210938
DX-Y.NYB,2007-12-19,77.58999633789062
DX-Y.NYB,2007-12-20,77.79000091552734
DX-Y.NYB,2007-12-21,77.72000122070312
DX-Y.NYB,2007-12-24,77.56999969482422
DX-Y.NYB,2007-12-26,77.1500015258789
DX-Y.NYB,2007-12-27,76.61000061035156
DX-Y.NYB,2007-12-28,76.22000122070312
DX-Y.NYB,2007-12-31,76.69999694824219
DX-Y.NYB,2008-01-02,75.97000122070312
DX-Y.NYB,2008-01-03,75.88999938964844
DX-Y.NYB,2008-01-04,75.79000091552734
DX-Y.NYB,2008-01-07,76.16999816894531
DX-Y.NYB,2008-01-08,76.11000061035156
DX-Y.NYB,2008-01-09,76.41999816894531
DX-Y.NYB,2008-01-10,75.93000030517578
DX-Y.NYB,2008-01-11,75.9800033569336
DX-Y.NYB,2008-01-14,75.61000061035156
DX-Y.NYB,2008-01-15,75.56999969482422
DX-Y.NYB,2008-01-16,76.26000213623047
DX-Y.NYB,2008-01-17,76.16999816894531
DX-Y.NYB,2008-01-18,76.37999725341797
DX-Y.NYB,2008-01-22,76.3499984741211
DX-Y.NYB,2008-01-23,76.4000015258789
DX-Y.NYB,2008-01-24,75.69000244140625
DX-Y.NYB,2008-01-25,75.97000122070312
DX-Y.NYB,2008-01-28,75.58000183105469
DX-Y.NYB,2008-01-29,75.54000091552734
DX-Y.NYB,2008-01-30,75.02999877929688
DX-Y.NYB,2008-01-31,75.18000030517578
DX-Y.NYB,2008-02-01,75.44999694824219
DX-Y.NYB,2008-02-04,75.37000274658203
DX-Y.NYB,2008-02-05,76.12000274658203
DX-Y.NYB,2008-02-06,76.13999938964844
DX-Y.NYB,2008-02-07,76.94000244140625
DX-Y.NYB,2008-02-08,76.66999816894531
DX-Y.NYB,2008-02-11,76.58000183105469
DX-Y.NYB,2008-02-12,76.31999969482422
DX-Y.NYB,2008-02-13,76.4000015258789
DX-Y.NYB,2008-02-14,76.1500015258789
DX-Y.NYB,2008-02-15,76.0999984741211
DX-Y.NYB,2008-02-19,76.0
DX-Y.NYB,2008-02-20,76.12000274658203
DX-Y.NYB,2008-02-21,75.5999984741211
DX-Y.NYB,2008-02-22,75.5199966430664
DX-Y.NYB,2008-02-25,75.52999877929688
DX-Y.NYB,2008-02-26,74.76000213623047
DX-Y.NYB,2008-02-27,74.20999908447266
DX-Y.NYB,2008-02-28,73.72000122070312
DX-Y.NYB,2008-02-29,73.70999908447266
DX-Y.NYB,2008-03-03,73.69999694824219
DX-Y.NYB,2008-03-04,73.66000366210938
DX-Y.NYB,2008-03-05,73.4800033569336
DX-Y.NYB,2008-03-06,73.0
DX-Y.NYB,2008-03-07,73.02999877929688
DX-Y.NYB,2008-03-10,72.98999786376953
DX-Y.NYB,2008-03-11,73.27999877929688
DX-Y.NYB,2008-03-12,72.4000015258789
DX-Y.NYB,2008-03-13,72.06999969482422
DX-Y.NYB,2008-03-14,71.66000366210938
DX-Y.NYB,2008-03-17,71.45999908447266
DX-Y.NYB,2008-03-18,71.56999969482422
DX-Y.NYB,2008-03-19,72.13999938964844
DX-Y.NYB,2008-03-20,72.75
DX-Y.NYB,2008-03-24,72.94999694824219
DX-Y.NYB,2008-03-25,72.27999877929688
DX-Y.NYB,2008-03-26,71.51000213623047
DX-Y.NYB,2008-03-27,71.66000366210938
DX-Y.NYB,2008-03-28,71.68000030517578
DX-Y.NYB,2008-03-31,71.80000305175781
DX-Y.NYB,2008-04-01,72.55999755859375
DX-Y.NYB,2008-04-02,72.26000213623047
DX-Y.NYB,2008-04-03,72.22000122070312
DX-Y.NYB,2008-04-04,72.0199966430664
DX-Y.NYB,2008-04-07,72.19999694824219
DX-Y.NYB,2008-04-08,72.2300033569336
DX-Y.NYB,2008-04-09,71.83000183105469
DX-Y.NYB,2008-04-10,72.12000274658203
DX-Y.NYB,2008-04-11,71.80999755859375
DX-Y.NYB,2008-04-14,71.87999725341797
DX-Y.NYB,2008-04-15,72.0199966430664
DX-Y.NYB,2008-04-16,71.41000366210938
DX-Y.NYB,2008-04-17,71.68000030517578
DX-Y.NYB,2008-04-18,72.01000213623047
DX-Y.NYB,2008-04-21,71.6500015258789
DX-Y.NYB,2008-04-22,71.33000183105469
DX-Y.NYB,2008-04-23,71.81999969482422
DX-Y.NYB,2008-04-24,72.54000091552734
DX-Y.NYB,2008-04-25,72.79000091552734
DX-Y.NYB,2008-04-28,72.79000091552734
DX-Y.NYB,2008-04-29,72.88999938964844
DX-Y.NYB,2008-04-30,72.51000213623047
DX-Y.NYB,2008-05-01,73.27999877929688
DX-Y.NYB,2008-05-02,73.5
DX-Y.NYB,2008-05-05,73.19000244140625
DX-Y.NYB,2008-05-06,73.0
DX-Y.NYB,2008-05-07,73.51000213623047
DX-Y.NYB,2008-05-08,73.4800033569336
DX-Y.NYB,2008-05-09,73.05000305175781
DX-Y.NYB,2008-05-12,72.94999694824219
DX-Y.NYB,2008-05-13,73.2699966430664
DX-Y.NYB,2008-05-14,73.4000015258789
DX-Y.NYB,2008-05-15,73.3499984741211
DX-Y.NYB,2008-05-16,72.83999633789062
DX-Y.NYB,2008-05-19,73.04000091552734
DX-Y.NYB,2008-05-20,72.4000015258789
DX-Y.NYB,2008-05-21,71.94000244140625
DX-Y.NYB,2008-05-22,72.27999877929688
DX-Y.NYB,2008-05-23,71.88999938964844
DX-Y.NYB,2008-05-27,72.33999633789062
DX-Y.NYB,2008-05-28,72.55000305175781
DX-Y.NYB,2008-05-29,73.0199966430664
DX-Y.NYB,2008-05-30,72.87999725341797
DX-Y.NYB,2008-06-02,72.93000030517578
DX-Y.NYB,2008-06-03,73.23999786376953
DX-Y.NYB,2008-06-04,73.41999816894531
DX-Y.NYB,2008-06-05,73.04000091552734
DX-Y.NYB,2008-06-06,72.38999938964844
DX-Y.NYB,2008-06-09,72.8499984741211
DX-Y.NYB,2008-06-10,73.69999694824219
DX-Y.NYB,2008-06-11,73.20999908447266
DX-Y.NYB,2008-06-12,73.86000061035156
DX-Y.NYB,2008-06-13,74.1500015258789
DX-Y.NYB,2008-06-16,73.61000061035156
DX-Y.NYB,2008-06-17,73.51000213623047
DX-Y.NYB,2008-06-18,73.44000244140625
DX-Y.NYB,2008-06-19,73.4800033569336
DX-Y.NYB,2008-06-20,73.02999877929688
DX-Y.NYB,2008-06-23,73.43000030517578
DX-Y.NYB,2008-06-24,73.23999786376953
DX-Y.NYB,2008-06-25,72.93000030517578
DX-Y.NYB,2008-06-26,72.48999786376953
DX-Y.NYB,2008-06-27,72.36000061035156
DX-Y.NYB,2008-06-30,72.45999908447266
DX-Y.NYB,2008-07-01,72.37000274658203
DX-Y.NYB,2008-07-02,72.02999877929688
DX-Y.NYB,2008-07-03,72.73999786376953
DX-Y.NYB,2008-07-07,72.66999816894531
DX-Y.NYB,2008-07-08,73.01000213623047
DX-Y.NYB,2008-07-09,72.58000183105469
DX-Y.NYB,2008-07-10,72.48999786376953
DX-Y.NYB,2008-07-11,72.0999984741211
DX-Y.NYB,2008-07-14,71.91999816894531
DX-Y.NYB,2008-07-15,71.87000274658203
DX-Y.NYB,2008-07-16,72.05999755859375
DX-Y.NYB,2008-07-17,72.23999786376953
DX-Y.NYB,2008-07-18,72.19000244140625
DX-Y.NYB,2008-07-21,71.98999786376953
DX-Y.NYB,2008-07-22,72.44999694824219
DX-Y.NYB,2008-07-23,72.80999755859375
DX-Y.NYB,2008-07-24,72.93000030517578
DX-Y.NYB,2008-07-25,72.86000061035156
DX-Y.NYB,2008-07-28,72.6500015258789
DX-Y.NYB,2008-07-29,73.30999755859375
DX-Y.NYB,2008-07-30,73.31999969482422
DX-Y.NYB,2008-07-31,73.2300033569336
DX-Y.NYB,2008-08-01,73.41999816894531
DX-Y.NYB,2008-08-04,73.45999908447266
DX-Y.NYB,2008-08-05,73.87999725341797
DX-Y.NYB,2008-08-06,74.23999786376953
DX-Y.NYB,2008-08-07,74.55000305175781
DX-Y.NYB,2008-08-08,75.8499984741211
DX-Y.NYB,2008-08-11,76.12999725341797
DX-Y.NYB,2008-08-12,76.1500015258789
DX-Y.NYB,2008-08-13,76.20999908447266
DX-Y.NYB,2008-08-14,76.66999816894531
DX-Y.NYB,2008-08-15,77.18000030517578
DX-Y.NYB,2008-08-18,77.12000274658203
DX-Y.NYB,2008-08-19,76.83999633789062
DX-Y.NYB,2008-08-20,76.95999908447266
DX-Y.NYB,2008-08-21,76.19999694824219
DX-Y.NYB,2008-08-22,76.80999755859375
DX-Y.NYB,2008-08-25,76.79000091552734
DX-Y.NYB,2008-08-26,77.25
DX-Y.NYB,2008-08-27,77.05000305175781
DX-Y.NYB,2008-08-28,77.1500015258789
DX-Y.NYB,2008-08-29,77.37999725341797
DX-Y.NYB,2008-09-02,78.05999755859375
DX-Y.NYB,2008-09-03,78.08999633789062
DX-Y.NYB,2008-09-04,78.61000061035156
DX-Y.NYB,2008-09-05,78.93000030517578
DX-Y.NYB,2008-09-08,79.58999633789062
DX-Y.NYB,2008-09-09,79.25
DX-Y.NYB,2008-09-10,79.8499984741211
DX-Y.NYB,2008-09-11,80.1500015258789
DX-Y.NYB,2008-09-12,78.97000122070312
DX-Y.NYB,2008-09-15,78.91000366210938
DX-Y.NYB,2008-09-16,79.06999969482422
DX-Y.NYB,2008-09-17,78.0999984741211
DX-Y.NYB,2008-09-18,78.0199966430664
DX-Y.NYB,2008-09-19,77.68000030517578
DX-Y.NYB,2008-09-22,76.1500015258789
DX-Y.NYB,2008-09-23,76.47000122070312
DX-Y.NYB,2008-09-24,76.79000091552734
DX-Y.NYB,2008-09-25,76.98999786376953
DX-Y.NYB,2008-09-26,76.94999694824219
DX-Y.NYB,2008-09-29,77.47000122070312
DX-Y.NYB,2008-09-30,79.44999694824219
DX-Y.NYB,2008-10-01,79.45999908447266
DX-Y.NYB,2008-10-02,80.44000244140625
DX-Y.NYB,2008-10-03,80.30999755859375
DX-Y.NYB,2008-10-06,81.68000030517578
DX-Y.NYB,2008-10-07,80.97000122070312
DX-Y.NYB,2008-10-08,80.91000366210938
DX-Y.NYB,2008-10-09,81.16000366210938
DX-Y.NYB,2008-10-10,83.0
DX-Y.NYB,2008-10-13,81.87999725341797
DX-Y.NYB,2008-10-14,81.36000061035156
DX-Y.NYB,2008-10-15,82.05000305175781
DX-Y.NYB,2008-10-16,82.45999908447266
DX-Y.NYB,2008-10-17,82.41000366210938
DX-Y.NYB,2008-10-20,83.0999984741211
DX-Y.NYB,2008-10-21,83.98999786376953
